# fitness

  gen                   avg                                 stdDev                              median                              max                                 total

  0                2445.093333333333248                2838.144409637317949                2390.399999999999181                9643.600000000004002               24450.933333333334303
  1                1557.440000000000055                1686.057832460085137                1410.666666666666515                4339.200000000000728               15574.400000000001455
  2                2187.466666666667152                2203.904598056217765                2281.599999999999909                6604.800000000002910               21874.666666666671517
  3                3746.026666666668461                2553.789809709833207                2828.800000000000637                6912.000000000003638               37460.266666666684614
  4                4913.973333333336086                2270.144344544345131                6348.800000000004729                6912.000000000003638               49139.733333333359042
  5                5727.893333333335249                2121.650742480173903                6912.000000000003638                6912.000000000003638               57278.933333333348855
  6                6552.960000000003674                 548.442659172315416                6912.000000000003638                6912.000000000003638               65529.600000000034925
  7                6672.640000000002146                 478.720000000000425                6912.000000000003638                6912.000000000003638               66726.400000000023283
