# score

  gen                   avg                                 stdDev                              median                              max                                 total

  0                  39.408666666666662                 127.827627219018879                   3.333333333333333                 855.249999999999886                1970.433333333332939
  1                  82.754666666666708                 162.825566482799189                   6.666666666666666                 863.799999999999841                4137.733333333335395
  2                 114.701333333333380                 179.861926915558712                   8.666666666666666                 863.799999999999841                5735.066666666669335
  3                 139.682666666666677                 185.652199345382797                  88.000000000000000                 863.799999999999841                6984.133333333333212
  4                 172.181333333333384                 214.053759307744627                  88.000000000000000                 863.799999999999841                8609.066666666669335
  5                 232.618000000000137                 225.049512893891631                 211.000000000000000                 863.799999999999841               11630.900000000006912
  6                 267.838000000000136                 257.606276580711267                 234.900000000000063                 880.399999999999977               13391.900000000006912
  7                 457.844000000000165                 312.316609544438791                 285.600000000000080                1014.799999999998704               22892.200000000008004
  8                 580.398666666666713                 300.990472862145282                 726.200000000000955                1025.600000000001955               29019.933333333337941
  9                 645.322000000000457                 269.660442252845257                 670.800000000000864                1188.799999999999955               32266.100000000024011
 10                 675.388666666667177                 313.736680929158240                 670.800000000000864                1188.799999999999955               33769.433333333356131
 11                 731.008666666666954                 320.894478108371970                 703.200000000000955                1188.799999999999955               36550.433333333348855
 12                 798.314000000000192                 380.756042636226482                 826.200000000000728                1188.799999999999955               39915.700000000011642
 13                 873.040666666667221                 304.735860653852626                 826.200000000000728                1188.799999999999955               43652.033333333361952
 14                 879.044000000000551                 282.215385236169993                 826.200000000000728                1188.799999999999955               43952.200000000026193
 15                 956.836000000000922                 271.844754784784925                1090.000000000000455                1188.799999999999955               47841.800000000046566
 16                 989.308000000001016                 244.243918114658157                1188.799999999999955                1188.799999999999955               49465.400000000052387
 17                 946.572000000000685                 309.390740029497124                1188.799999999999955                1188.799999999999955               47328.600000000034925
 18                 991.568000000000779                 303.589295885082208                1188.799999999999955                1188.799999999999955               49578.400000000037835
 19                1093.956000000000586                 192.405427324698593                1188.799999999999955                1188.799999999999955               54697.800000000032014
 20                1086.788000000000920                 206.123995342608936                1188.799999999999955                1188.799999999999955               54339.400000000045111
 21                1122.276000000000977                 180.579094648300554                1188.799999999999955                1188.799999999999955               56113.800000000053842
 22                1099.920666666667557                 255.266744919462042                1188.799999999999955                1188.799999999999955               54996.033333333376504
 23                1071.368666666667650                 284.355151363767334                1188.799999999999955                1188.799999999999955               53568.433333333377959
 24                1091.212000000000899                 259.197816071046532                1188.799999999999955                1188.799999999999955               54560.600000000042201
 25                1087.388000000000829                 240.975137007949172                1188.799999999999955                1188.799999999999955               54369.400000000037835
 26                1088.228000000000748                 231.330720865171429                1188.799999999999955                1188.799999999999955               54411.400000000037835
 27                1090.140000000000782                 226.978720588516609                1188.799999999999955                1188.799999999999955               54507.000000000036380
 28                1053.854000000000951                 285.680850747823001                1188.799999999999955                1188.799999999999955               52692.700000000048021
 29                1031.131333333334396                 319.239093568858721                1188.799999999999955                1188.799999999999955               51556.566666666716628
 30                1055.102000000000999                 258.165705305720053                1188.799999999999955                1188.799999999999955               52755.100000000049477
 31                1015.580000000000837                 333.080420319177392                1188.799999999999955                1188.799999999999955               50779.000000000043656
 32                1106.022000000001071                 212.327670631973604                1188.799999999999955                1188.799999999999955               55301.100000000049477
 33                1031.138000000001057                 259.116539719099876                1188.799999999999955                1188.799999999999955               51556.900000000052387
 34                 950.430666666667548                 346.778079009872954                1188.799999999999955                1188.799999999999955               47521.533333333376504
 35                 986.192000000000803                 319.261635553036342                1188.799999999999955                1188.799999999999955               49309.600000000042201
 36                1000.182666666667501                 344.560383564009896                1188.799999999999955                1188.799999999999955               50009.133333333375049
 37                1042.815333333334138                 335.574936503507672                1188.799999999999955                1188.799999999999955               52140.766666666706442
 38                1155.984000000001060                 129.916618428898317                1188.799999999999955                1188.799999999999955               57799.200000000055297
 39                1089.119333333334225                 287.672196786550728                1188.799999999999955                1188.799999999999955               54455.966666666710807
 40                1108.038666666667496                 261.350358319589475                1188.799999999999955                1188.799999999999955               55401.933333333377959
 41                1048.167333333334000                 319.223210273522056                1188.799999999999955                1188.799999999999955               52408.366666666704987
 42                1104.934666666667681                 263.483009358183210                1188.799999999999955                1188.799999999999955               55246.733333333380870
 43                1156.538000000000920                 160.608785425953499                1188.799999999999955                1188.799999999999955               57826.900000000045111
 44                1097.894000000000915                 285.050098340624913                1188.799999999999955                1188.799999999999955               54894.700000000040745
 45                1089.446000000000822                 287.466915807715054                1188.799999999999955                1188.799999999999955               54472.300000000046566
 46                1131.748000000000957                 208.482247915739748                1188.799999999999955                1188.799999999999955               56587.400000000052387
 47                1123.920666666667785                 232.860371600188159                1188.799999999999955                1188.799999999999955               56196.033333333383780
 48                1165.090666666667630                 165.965333333333348                1188.799999999999955                1188.799999999999955               58254.533333333383780
 49                1111.763333333334231                 271.944813703074999                1188.799999999999955                1188.799999999999955               55588.166666666715173
