# Fitness (population vs teach set)

  gen                   avg                                 stdDev                              median                              max                                 total

  0                 595.028559999999629                1285.062305435460075                 114.029777777777781                6268.690000000005966               29751.427999999981694
  1                 380.962422518518679                 869.964335291457246                 130.716997530864120                3904.149135802467754               19048.121125925932574
  2                 185.326581333333451                 583.074800377033739                  33.070933333333336                3654.720000000000255                9266.329066666672588
  3                 511.836000000000070                1235.838807267536140                 128.866666666666674                6748.800000000001091               25591.800000000002910
  4                 478.422934159378372                 933.626935505300366                 108.054652575315828                3386.323809523812997               23921.146707968917326
  5                 362.496885989312204                1170.395776665266112                  78.729092702169680                8043.494017094023548               18124.844299465610675
  6                 396.217333333333272                1352.564732535767462                 228.000000000000028                9798.399999999992360               19810.866666666664969
  7                 350.458666666666545                1260.838333359727358                  64.399999999999991                7990.866666666670426               17522.933333333327028
  8                 412.557234567901332                 755.452462535188829                 117.925925925925910                3657.501234567897882               20627.861728395066166
  9                 460.857333333333315                1130.417855250191678                 188.866666666666703                6841.999999999991815               23042.866666666664969
 10                 743.848000000000638                1037.504723805257981                 665.333333333333371                6783.200000000008004               37192.400000000030559
 11                 441.542024691358108                 917.058119223715494                 184.464197530864141                5402.111111111106766               22077.101234567904612
 12                1252.906666666667661                1432.362513518606193                 309.333333333333314                4413.866666666673154               62645.333333333386690
 13                 268.642493827160649                 868.414084860880735                  14.416358024691357                3957.758024691362152               13432.124691358032578
 14                 311.310994205089457                 638.204833079170839                  51.734753066423529                2930.164172335601052               15565.549710254474121
 15                 341.680827160494005                1142.026783973706642                  43.352623456790127                7119.800000000006548               17084.041358024700457
 16                 571.904000000000110                 580.207422858029531                 341.333333333333314                2317.866666666669971               28595.200000000008004
 17                 448.231999999999914                1671.135536294074882                  71.666666666666657               10057.533333333321934               22411.599999999994907
 18                 334.727222222222281                 898.746405992020186                  22.218518518518522                4188.200000000000728               16736.361111111113132
 19                 404.253850772054875                 873.113649129004330                   5.917633084980023                4516.801554907682657               20212.692538602743298
 20                1505.352000000000089                2641.301416937911654                 433.533333333333360               13608.000000000001819               75267.600000000005821
 21                 646.942419753086483                1229.285808289730539                 192.671604938271599                5761.777777777774645               32347.120987654321652
 22                 684.110666666666930                1431.721395406243573                 408.999999999999943                8863.466666666670790               34205.533333333347400
 23                 388.634326666666880                1315.713059693791593                   4.158133333333333                7461.120000000002619               19431.716333333344664
 24                 281.779354864197671                 960.319196734458501                  22.751762962962975                4981.440000000003238               14088.967743209883338
 25                 282.867358024691384                 897.376718955436218                  13.274074074074072                4692.681481481487026               14143.367901234569217
 26                 362.729222222222518                 969.573676259460512                   2.227160493827160                4433.200000000002547               18136.461111111126229
 27                 425.508345679012564                1852.501432101629234                   9.481481481481481               10809.600000000004002               21275.417283950628189
 28                 441.638271604938268                1267.222809226414711                  51.861728395061718                8294.518518518521887               22081.913580246913625
 29                 316.318666666666729                 835.473890413499021                  54.133333333333319                4764.000000000003638               15815.933333333336122
 30                 649.134382032178337                 935.624537385891585                 382.181153943058632                3844.914285714290600               32456.719101608916390
 31                 467.748000928658939                 827.954898238155579                 160.699250965818379                2990.942857142859339               23387.400046432947420
 32                 356.060178157578491                 875.948443446092938                  15.905031796422271                3716.546952380952462               17803.008907878924219
 33                 426.731586765432212                 653.282825261572384                 235.091832098765394                3925.874567901232695               21336.579338271611050
 34                 275.253687500000240                 692.682677089389472                  30.815624999999997                4052.118750000003274               13762.684375000011642
 35                 229.218712790168382                 490.066201785183978                   6.261197086936732                2597.723076923078224               11460.935639508419627
 36                 284.125928085520115                 624.680063402150267                  42.244120505344981                2795.549854227405831               14206.296404276006797
 37                 383.617629778251057                 636.499744568169945                   3.802465344909145                2322.853737373739023               19180.881488912553323
 38                 510.202666666666914                2098.587731211849132                  98.000000000000000               14750.400000000012369               25510.133333333345945
 39                 286.120893742375756                 582.886029359554527                   0.841870529943175                1774.157575757577206               14306.044687118788715
 40                 280.373510320987634                 598.991418032401612                  17.513876543209882                2268.404938271607080               14018.675516049383077
 41                 404.809730736637846                1023.075020785306492                   5.014079689018466                4759.405714285719114               20240.486536831893318
 42                 510.796037808642268                1407.714373545332137                  22.883680555555582                7629.200000000000728               25539.801890432114305
 43                 263.348123456790177                 506.189915920924989                   0.522222222222222                1668.000000000001364               13167.406172839508145
 44                 455.043368895567028                1126.158774261226426                  43.622188830453290                7312.145454545460780               22752.168444778351841
 45                 350.109653333333426                 905.042201130522358                  42.730133333333328                5108.928000000000793               17505.482666666670411
 46                 581.740000000000236                 972.198065271508767                 318.234567901234584                3996.533333333330575               29087.000000000010914
 47                 468.361009259259504                1153.118613250468798                   4.297145061728394                6319.200000000002547               23418.050462962975871
 48                 472.056805333333671                1468.305138180881613                  13.852466666666681                6852.240000000005239               23602.840266666684329
 49                 313.948826820113311                 732.252612701949943                   1.640755870878995                2718.857142857145391               15697.441341005665890
 50                 297.484003873271945                 591.265769952392702                   1.223598963394882                2261.047619047621083               14874.200193663597020
