# genetic distance to case injected

  gen                   avg                                 stdDev                              median                              max                                 total

  0                  27.896666666666665                   2.905529211692768                  27.666666666666668                  35.166666666666664                1394.833333333333258
  1                  28.696666666666669                   2.994567303189784                  28.166666666666668                  35.500000000000000                1434.833333333333485
  2                  27.716666666666654                   2.422177624462014                  27.666666666666668                  33.333333333333336                1385.833333333332803
  3                  28.716666666666665                   2.434075229367865                  28.666666666666668                  33.333333333333336                1435.833333333333258
  4                  28.956666666666671                   2.355563155124009                  29.333333333333332                  33.500000000000000                1447.833333333333485
  5                  29.273333333333333                   2.239235980815282                  29.500000000000000                  34.500000000000000                1463.666666666666742
  6                  29.236666666666665                   2.460146788755139                  29.500000000000000                  35.333333333333336                1461.833333333333258
  7                  29.883333333333336                   2.147155741388542                  29.833333333333332                  37.166666666666664                1494.166666666666742
  8                  29.516666666666669                   2.064851353272460                  29.500000000000000                  33.333333333333336                1475.833333333333485
  9                  30.153333333333325                   1.972544887533192                  30.166666666666668                  34.333333333333336                1507.666666666666288
 10                  30.323333333333334                   2.039447092827967                  30.500000000000000                  35.166666666666664                1516.166666666666742
 11                  30.113333333333333                   2.305654884071865                  29.500000000000000                  35.333333333333336                1505.666666666666742
 12                  29.809999999999995                   2.006658361001638                  29.500000000000000                  33.333333333333336                1490.499999999999773
 13                  30.006666666666661                   1.826338169975953                  29.500000000000000                  33.333333333333336                1500.333333333333030
 14                  30.419999999999995                   1.522147605632691                  30.500000000000000                  33.333333333333336                1520.999999999999773
 15                  30.746666666666670                   1.661070605228915                  30.500000000000000                  33.333333333333336                1537.333333333333485
 16                  30.776666666666664                   1.436666666666666                  30.500000000000000                  34.500000000000000                1538.833333333333258
 17                  30.996666666666670                   1.368896554812589                  30.500000000000000                  34.500000000000000                1549.833333333333485
 18                  31.320000000000000                   1.306751697913570                  31.500000000000000                  34.500000000000000                1566.000000000000000
 19                  31.226666666666670                   1.273123892024827                  30.500000000000000                  34.500000000000000                1561.333333333333485
 20                  31.346666666666671                   1.303346120994385                  31.500000000000000                  34.500000000000000                1567.333333333333485
 21                  31.146666666666668                   1.258588274394944                  30.500000000000000                  34.500000000000000                1557.333333333333485
 22                  30.960000000000001                   1.564736399525493                  30.500000000000000                  34.500000000000000                1548.000000000000000
 23                  31.140000000000001                   1.245150593301869                  30.500000000000000                  34.500000000000000                1557.000000000000000
 24                  31.273333333333333                   1.124356606143166                  30.500000000000000                  34.500000000000000                1563.666666666666742
 25                  31.273333333333333                   1.335731177212607                  30.500000000000000                  34.500000000000000                1563.666666666666742
 26                  31.253333333333334                   1.208874591418720                  30.500000000000000                  34.500000000000000                1562.666666666666742
 27                  31.133333333333329                   1.291424708520701                  30.500000000000000                  34.500000000000000                1556.666666666666515
 28                  31.100000000000001                   1.600000000000000                  30.500000000000000                  36.500000000000000                1555.000000000000000
 29                  31.059999999999999                   1.485395570210171                  30.500000000000000                  36.500000000000000                1553.000000000000000
 30                  30.859999999999999                   1.609471963098456                  30.500000000000000                  36.500000000000000                1543.000000000000000
 31                  30.800000000000001                   1.315294643796591                  30.500000000000000                  34.500000000000000                1540.000000000000000
 32                  30.753333333333330                   1.148061167553561                  30.500000000000000                  34.500000000000000                1537.666666666666515
 33                  30.640000000000001                   0.916733330909267                  30.500000000000000                  33.500000000000000                1532.000000000000000
 34                  30.946666666666665                   1.155873887776881                  30.500000000000000                  33.500000000000000                1547.333333333333258
 35                  31.186666666666664                   1.247949429174828                  30.500000000000000                  33.500000000000000                1559.333333333333258
 36                  31.359999999999999                   1.131547612785250                  30.500000000000000                  33.500000000000000                1568.000000000000000
 37                  31.399999999999999                   1.153256259467079                  30.500000000000000                  33.500000000000000                1570.000000000000000
 38                  31.460000000000001                   1.112834219459485                  31.500000000000000                  33.500000000000000                1573.000000000000000
 39                  31.539999999999999                   1.057544325312183                  31.500000000000000                  33.500000000000000                1577.000000000000000
 40                  31.920000000000002                   1.097087052152198                  32.500000000000000                  33.500000000000000                1596.000000000000000
 41                  31.719999999999999                   1.300615239031129                  31.500000000000000                  35.500000000000000                1586.000000000000000
 42                  31.699999999999999                   0.979795897113271                  31.500000000000000                  33.500000000000000                1585.000000000000000
 43                  31.600000000000001                   0.964365076099295                  31.500000000000000                  33.500000000000000                1580.000000000000000
 44                  31.579999999999998                   1.016661202171107                  31.500000000000000                  33.500000000000000                1579.000000000000000
 45                  31.820000000000000                   0.968297474952817                  31.500000000000000                  33.500000000000000                1591.000000000000000
 46                  31.840000000000000                   0.992169340384997                  31.500000000000000                  33.500000000000000                1592.000000000000000
 47                  31.726666666666667                   1.029433501171074                  31.500000000000000                  33.500000000000000                1586.333333333333258
 48                  31.613333333333333                   1.078290828631641                  31.500000000000000                  33.500000000000000                1580.666666666666742
 49                  31.460000000000001                   1.057544325312183                  31.500000000000000                  33.500000000000000                1573.000000000000000
