# geneticDistance

  gen                   avg                                 stdDev                              median                              max                                 total

  0                  16.768163265306121                   2.037052692855388                  16.530612244897959                  20.938775510204081                 838.408163265306030
  1                  17.087346938775511                   1.887396722738646                  16.795918367346939                  21.265306122448980                 854.367346938775540
  2                  16.018775510204083                   1.929070618906428                  16.020408163265305                  20.102040816326532                 800.938775510204209
  3                  16.651428571428575                   1.356477295753309                  16.571428571428573                  19.653061224489797                 832.571428571428783
  4                  16.715102040816326                   1.234253319950668                  16.857142857142858                  19.183673469387756                 835.755102040816269
  5                  16.105306122448980                   1.105763628824964                  16.020408163265305                  19.612244897959183                 805.265306122448919
  6                  16.008163265306123                   1.256678949655515                  15.673469387755102                  19.224489795918366                 800.408163265306143
  7                  15.464489795918361                   1.543842466925371                  15.265306122448980                  19.755102040816325                 773.224489795918089
  8                  15.124897959183677                   1.792969006766521                  14.510204081632653                  19.367346938775512                 756.244897959183845
  9                  14.373061224489796                   2.340203432031134                  13.775510204081632                  21.938775510204081                 718.653061224489761
 10                  11.706122448979587                   1.989422256908996                  11.367346938775510                  19.367346938775512                 585.306122448979295
 11                  10.728163265306122                   1.765004999680254                  10.734693877551020                  15.285714285714286                 536.408163265306143
 12                   9.367346938775512                   1.740992167591082                   9.285714285714286                  15.918367346938776                 468.367346938775597
 13                   9.177142857142856                   1.914948929975635                   8.673469387755102                  15.612244897959183                 458.857142857142833
 14                   8.315918367346939                   1.704106024510753                   7.775510204081633                  16.285714285714285                 415.795918367346928
 15                   7.957551020408165                   1.345824152293417                   7.693877551020408                  13.142857142857142                 397.877551020408248
 16                   7.285714285714285                   0.956078342806875                   7.061224489795919                  11.959183673469388                 364.285714285714221
 17                   7.225306122448980                   1.332076069734827                   7.448979591836735                  12.673469387755102                 361.265306122448976
 18                   6.695510204081634                   1.459215584066661                   5.836734693877551                  10.346938775510203                 334.775510204081684
 19                   6.474285714285714                   1.390397005080483                   5.734693877551020                   9.551020408163266                 323.714285714285722
 20                   6.337142857142859                   1.682371741684288                   5.448979591836735                  10.693877551020408                 316.857142857142946
 21                   5.895510204081631                   1.658387187392304                   5.224489795918367                   9.632653061224490                 294.775510204081570
 22                   6.020408163265307                   1.641800902692416                   5.448979591836735                   9.673469387755102                 301.020408163265358
 23                   5.426938775510203                   1.910669924010237                   4.795918367346939                  10.346938775510203                 271.346938775510182
 24                   5.234285714285713                   1.860030229094281                   4.632653061224490                  10.428571428571429                 261.714285714285666
 25                   5.862857142857143                   1.890399868230947                   5.265306122448980                  11.265306122448980                 293.142857142857167
 26                   5.094693877551022                   2.054114875487564                   4.204081632653061                  12.204081632653061                 254.734693877551081
 27                   5.429387755102041                   2.276350938307996                   4.653061224489796                  11.632653061224490                 271.469387755102048
 28                   5.942857142857141                   1.807794683030497                   5.326530612244898                  11.326530612244898                 297.142857142857054
 29                   6.463673469387756                   1.601415658603399                   6.000000000000000                  11.142857142857142                 323.183673469387827
 30                   6.017142857142857                   1.733523542783913                   5.979591836734694                  11.571428571428571                 300.857142857142833
 31                   5.467755102040819                   1.559241584564026                   4.795918367346939                   8.571428571428571                 273.387755102040956
 32                   6.094693877551021                   1.674090278049164                   5.224489795918367                  10.428571428571429                 304.734693877551024
 33                   4.952653061224490                   1.802928988140285                   4.285714285714286                   9.755102040816327                 247.632653061224488
 34                   4.756734693877551                   2.038226274817217                   3.857142857142857                  10.897959183673469                 237.836734693877531
 35                   4.868571428571427                   1.988740316543925                   4.469387755102041                  10.795918367346939                 243.428571428571360
 36                   4.000816326530612                   1.572541138090539                   3.714285714285714                  10.306122448979592                 200.040816326530575
 37                   3.671020408163267                   1.387848976416782                   3.448979591836735                  10.122448979591837                 183.551020408163367
 38                   3.633469387755102                   1.375443346040625                   3.408163265306122                  10.081632653061224                 181.673469387755091
 39                   3.594285714285714                   1.415024043811540                   3.122448979591837                  10.469387755102041                 179.714285714285694
 40                   3.632653061224490                   1.453015362725002                   3.367346938775510                  10.959183673469388                 181.632653061224516
 41                   3.732244897959183                   1.159604982361968                   3.244897959183673                   9.387755102040817                 186.612244897959158
 42                   2.997551020408163                   0.517509172324736                   2.775510204081633                   4.653061224489796                 149.877551020408163
 43                   3.146938775510203                   0.502621200942437                   3.163265306122449                   4.836734693877551                 157.346938775510154
 44                   3.155102040816327                   0.543240619503810                   3.000000000000000                   4.591836734693878                 157.755102040816354
 45                   3.251428571428572                   0.434640027324647                   3.040816326530612                   4.204081632653061                 162.571428571428584
 46                   3.434285714285715                   0.426877897872208                   3.469387755102041                   4.612244897959184                 171.714285714285751
 47                   3.480816326530612                   0.351024205010315                   3.530612244897959                   4.183673469387755                 174.040816326530603
 48                   3.293877551020409                   0.364524303049243                   3.387755102040817                   4.061224489795919                 164.693877551020421
 49                   3.284081632653062                   0.495524997257577                   3.224489795918367                   5.163265306122449                 164.204081632653129
