# Score (teach set vs baselines)

  gen                   avg                                 stdDev                              median                              max                                 total

  0                1051.070833333330938                 517.012416688821872                 907.733333333331075                1880.399999999999181                8408.566666666647507
  1                1302.899999999998499                 577.500000000000341                1880.399999999999181                1880.399999999999181               10423.199999999987995
  2                1331.787499999999682                 658.772040309658109                1880.399999999999181                1880.399999999999181               10654.299999999997453
  3                1322.745833333332484                 590.963871319441296                1880.399999999999181                1880.399999999999181               10581.966666666659876
  4                1676.349999999998317                 204.050000000001091                1880.399999999999181                1880.399999999999181               13410.799999999986539
  5                1092.633333333329574                 184.899999999998585                1277.533333333328301                1277.533333333328301                8741.066666666636593
  6                1296.433333333329756                  18.900000000001455                1315.333333333331211                1315.333333333331211               10371.466666666638048
  7                1126.399999999997817                 151.133333333330427                1277.533333333328301                1277.533333333328301                9011.199999999982538
  8                1794.600000000001955                   0.000000000000000                1794.600000000001955                1794.600000000001955               14356.800000000015643
  9                 404.400000000000034                   0.000000000000000                 404.400000000000034                 404.400000000000034                3235.200000000000273
 10                1364.699999999999591                 515.699999999999363                1880.399999999999181                1880.399999999999181               10917.599999999996726
 11                1619.016666666666879                 447.490747576602757                1880.399999999999181                1880.399999999999181               12952.133333333335031
 12                1263.499999999999318                 641.502748760024474                1880.399999999999181                1880.399999999999181               10107.999999999994543
 13                1362.183333333333167                 518.216666666666356                1880.399999999999181                1880.399999999999181               10897.466666666665333
 14                1191.666666666665606                 688.733333333333690                1880.399999999999181                1880.399999999999181                9533.333333333324845
 15                1503.216666666665105                 377.183333333333849                1880.399999999999181                1880.399999999999181               12025.733333333320843
 16                 699.816666666665924                 426.216666666665674                1126.033333333331484                1126.033333333331484                5598.533333333327391
 17                1506.333333333334394                   0.000000000000227                1506.333333333334622                1506.333333333334622               12050.666666666675155
 18                1829.216666666668516                  42.083333333333599                1871.300000000002001                1871.300000000002001               14633.733333333348128
 19                 414.099999999999966                   0.000000000000057                 414.100000000000023                 414.100000000000023                3312.799999999999727
 20                1770.566666666667288                 109.833333333332234                1880.399999999999181                1880.399999999999181               14164.533333333338305
 21                1362.708333333333258                 517.693263898720943                1880.399999999999181                1880.399999999999181               10901.666666666666060
 22                1191.666666666665606                 688.733333333333690                1880.399999999999181                1880.399999999999181                9533.333333333324845
 23                1518.666666666665833                 361.733333333333690                1880.399999999999181                1880.399999999999181               12149.333333333326664
 24                 782.674999999999613                 695.588764554890759                 268.733333333333348                1880.399999999999181                6261.399999999996908
 25                1062.833333333333030                 666.109592876593979                 885.899999999999864                1880.399999999999181                8502.666666666664241
 26                1663.749999999997954                 216.650000000001256                1880.399999999999181                1880.399999999999181               13309.999999999983629
 27                 841.279166666663855                 358.966524258451329                 885.899999999999864                1277.533333333328301                6730.233333333310838
 28                1084.037499999998317                 351.813058960095873                1277.533333333328301                1472.299999999996999                8672.299999999986539
 29                 687.266666666666879                   0.000000000000000                 687.266666666666879                 687.266666666666879                5498.133333333335031
 30                 533.433333333333280                   0.000000000000000                 533.433333333333280                 533.433333333333280                4267.466666666666242
 31                 975.216666666667265                 131.250000000000682                1106.466666666667834                1106.466666666667834                7801.733333333338123
 32                 848.166666666667084                   0.000000000000000                 848.166666666667084                 848.166666666667084                6785.333333333336668
 33                1803.616666666668152                  67.683333333333621                1871.300000000002001                1871.300000000002001               14428.933333333345217
 34                1458.329166666667561                 621.876369107929463                1787.133333333334804                1880.399999999999181               11666.633333333340488
 35                1446.691666666664560                 805.777806213417875                2115.133333333329574                2115.133333333329574               11573.533333333316477
 36                 955.375000000000000                 685.540242710083589                1046.333333333331666                1880.399999999999181                7643.000000000000000
 37                1679.408333333333758                 157.063445911728223                1571.933333333334303                1880.399999999999181               13435.266666666670062
 38                1743.333333333333712                 225.804266272067764                1787.133333333334804                1880.399999999999181               13946.666666666669698
 39                 826.349999999999909                 652.072739424061069                 404.400000000000034                1880.399999999999181                6610.799999999999272
 40                1297.983333333333348                 679.601589781346206                1735.933333333334758                1880.399999999999181               10383.866666666666788
 41                1786.924999999998136                 524.845525885155666                1880.399999999999181                2115.133333333329574               14295.399999999985084
 42                1057.924999999998818                 818.910053694338103                 423.600000000000080                2115.133333333329574                8463.399999999990541
 43                 414.383333333333383                   3.483572559568367                 413.066666666666777                 423.600000000000080                3315.066666666667061
 44                 413.483333333333405                   0.416666666666657                 413.900000000000091                 413.900000000000091                3307.866666666667243
 45                 418.333333333333371                   5.266666666666651                 423.600000000000080                 423.600000000000080                3346.666666666666970
 46                1311.812500000000000                 582.932993799815790                1880.399999999999181                1880.399999999999181               10494.500000000000000
 47                1078.941666666666379                 730.908927627861658                1571.933333333334303                1880.399999999999181                8631.533333333331029
 48                 973.733333333332894                 702.305164757062016                 431.266666666666708                1880.399999999999181                7789.866666666663150
 49                1155.716666666666242                 724.683333333333053                1880.399999999999181                1880.399999999999181                9245.733333333329938
