# geneticDistance

  gen                   avg                                 stdDev                              median                              max                                 total

  0                   6.021224489795920                   0.161209505891157                   6.000000000000000                   6.367346938775510                 301.061224489795961
  1                   5.747755102040818                   0.378663776623511                   5.795918367346939                   6.571428571428571                 287.387755102040899
  2                   5.657959183673470                   0.365313191129877                   5.551020408163265                   6.653061224489796                 282.897959183673493
  3                   5.482448979591838                   0.577139970549604                   5.448979591836735                   6.734693877551020                 274.122448979591866
  4                   4.670204081632655                   1.265216323344079                   4.612244897959184                   6.979591836734694                 233.510204081632764
  5                   4.582040816326531                   1.272076946742604                   4.448979591836735                   7.061224489795919                 229.102040816326564
  6                   4.498775510204085                   1.184982808550304                   4.285714285714286                   6.959183673469388                 224.938775510204209
  7                   3.701224489795917                   1.460362075908924                   3.061224489795918                   7.489795918367347                 185.061224489795876
  8                   2.906122448979592                   1.356275616724510                   2.632653061224490                   6.877551020408164                 145.306122448979579
  9                   2.644081632653060                   1.577772300134080                   2.142857142857143                   6.816326530612245                 132.204081632652986
 10                   2.094693877551022                   1.166524328398836                   1.897959183673469                   7.061224489795919                 104.734693877551081
 11                   1.734693877551021                   0.866921864626179                   1.795918367346939                   4.836734693877551                  86.734693877551024
 12                   1.612244897959183                   0.846158972207585                   1.020408163265306                   4.938775510204081                  80.612244897959172
 13                   1.168163265306122                   0.474217565092296                   0.755102040816326                   2.183673469387755                  58.408163265306122
 14                   1.514285714285713                   0.463512475643376                   1.653061224489796                   2.387755102040817                  75.714285714285666
 15                   1.739591836734693                   0.427356099934941                   1.775510204081633                   2.959183673469388                  86.979591836734656
 16                   1.738775510204081                   0.377898350991109                   1.632653061224490                   2.612244897959183                  86.938775510204067
 17                   1.670204081632653                   0.546502415026065                   1.224489795918367                   2.857142857142857                  83.510204081632665
 18                   1.357551020408163                   0.645752985243470                   0.877551020408163                   3.040816326530612                  67.877551020408148
 19                   0.764897959183674                   0.703584444389825                   0.428571428571429                   2.918367346938775                  38.244897959183689
 20                   0.739591836734694                   0.721082069025933                   0.408163265306122                   2.938775510204082                  36.979591836734684
 21                   0.470204081632653                   0.687036625865850                   0.244897959183673                   3.061224489795918                  23.510204081632672
 22                   0.000000000000000                   0.000000000000000                   0.000000000000000                   0.000000000000000                   0.000000000000000
 23                   0.120000000000000                   0.232640171501151                   0.061224489795918                   1.040816326530612                   6.000000000000004
 24                   0.080000000000000                   0.191960012495661                   0.040816326530612                   1.020408163265306                   4.000000000000002
 25                   0.118367346938776                   0.226227044253894                   0.061224489795918                   1.040816326530612                   5.918367346938778
 26                   0.195102040816326                   0.279469957048985                   0.102040816326531                   1.081632653061225                   9.755102040816324
 27                   0.118367346938776                   0.226227044253894                   0.061224489795918                   1.040816326530612                   5.918367346938778
 28                   0.120000000000000                   0.232640171501151                   0.061224489795918                   1.040816326530612                   6.000000000000009
 29                   0.040000000000000                   0.137142857142857                   0.020408163265306                   1.000000000000000                   2.000000000000001
 30                   0.080000000000000                   0.191960012495661                   0.040816326530612                   1.020408163265306                   4.000000000000002
 31                   0.115102040816327                   0.213253490542722                   0.061224489795918                   0.959183673469388                   5.755102040816327
 32                   0.305306122448980                   0.325840086186354                   0.163265306122449                   1.142857142857143                  15.265306122448985
 33                   0.420408163265306                   0.369246787849752                   0.224489795918367                   1.204081632653061                  21.020408163265298
 34                   0.271836734693877                   0.319762510790361                   0.142857142857143                   1.081632653061225                  13.591836734693874
 35                   0.270204081632653                   0.316440005979685                   0.142857142857143                   1.122448979591837                  13.510204081632651
 36                   0.342040816326531                   0.339403401408948                   0.183673469387755                   1.163265306122449                  17.102040816326543
 37                   0.158367346938776                   0.260284021333938                   0.081632653061224                   1.061224489795918                   7.918367346938779
 38                   0.195102040816326                   0.279469957048985                   0.102040816326531                   1.081632653061225                   9.755102040816322
 39                   0.193469387755102                   0.274358590901578                   0.102040816326531                   1.040816326530612                   9.673469387755096
 40                   0.196734693877551                   0.284128544097583                   0.102040816326531                   1.081632653061225                   9.836734693877546
 41                   0.235102040816327                   0.305393417619303                   0.122448979591837                   1.102040816326531                  11.755102040816336
 42                   0.364081632653061                   0.363319418120621                   0.204081632653061                   1.877551020408163                  18.204081632653054
 43                   0.270204081632653                   0.316440005979685                   0.142857142857143                   1.122448979591837                  13.510204081632647
 44                   0.263673469387755                   0.300709697824465                   0.142857142857143                   1.122448979591837                  13.183673469387749
 45                   0.308571428571429                   0.333612988340039                   0.163265306122449                   1.142857142857143                  15.428571428571434
 46                   0.302040816326531                   0.319099106705176                   0.163265306122449                   1.142857142857143                  15.102040816326534
 47                   0.270204081632653                   0.315807605959189                   0.142857142857143                   1.122448979591837                  13.510204081632644
 48                   0.343673469387756                   0.341770873947811                   0.183673469387755                   1.122448979591837                  17.183673469387781
 49                   0.236734693877551                   0.309558942462997                   0.122448979591837                   1.102040816326531                  11.836734693877558
