# Genetic distance (from teach set to case injected)

  gen                   avg                                 stdDev                              median                              max                                 total

  0                  55.437500000000000                  11.439207522813808                  66.750000000000000                  66.750000000000000                 443.500000000000000
  1                  55.750000000000000                  11.000000000000000                  66.750000000000000                  66.750000000000000                 446.000000000000000
  2                  57.750000000000000                  13.000000000000000                  70.750000000000000                  70.750000000000000                 462.000000000000000
  3                  71.750000000000000                   1.000000000000000                  72.750000000000000                  72.750000000000000                 574.000000000000000
  4                  69.250000000000000                   1.500000000000000                  70.750000000000000                  70.750000000000000                 554.000000000000000
  5                  69.500000000000000                   1.250000000000000                  70.750000000000000                  70.750000000000000                 556.000000000000000
  6                  68.187500000000000                   2.567069097239106                  70.750000000000000                  70.750000000000000                 545.500000000000000
  7                  68.000000000000000                   2.750000000000000                  70.750000000000000                  70.750000000000000                 544.000000000000000
  8                  69.000000000000000                   2.250000000000000                  70.750000000000000                  70.750000000000000                 552.000000000000000
  9                  63.750000000000000                   0.000000000000000                  63.750000000000000                  63.750000000000000                 510.000000000000000
 10                  68.750000000000000                   0.000000000000000                  68.750000000000000                  68.750000000000000                 550.000000000000000
 11                  65.250000000000000                   3.500000000000000                  68.750000000000000                  68.750000000000000                 522.000000000000000
 12                  69.250000000000000                   1.000000000000000                  70.250000000000000                  70.250000000000000                 554.000000000000000
 13                  62.625000000000000                   7.419358125875850                  62.750000000000000                  70.250000000000000                 501.000000000000000
 14                  57.250000000000000                   9.682458365518542                  64.750000000000000                  64.750000000000000                 458.000000000000000
 15                  56.875000000000000                  12.128865363256367                  68.250000000000000                  69.250000000000000                 455.000000000000000
 16                  57.250000000000000                  12.500000000000000                  69.750000000000000                  69.750000000000000                 458.000000000000000
 17                  56.750000000000000                  12.328828005937952                  64.750000000000000                  72.750000000000000                 454.000000000000000
 18                  59.750000000000000                  11.659223816361019                  67.250000000000000                  69.750000000000000                 478.000000000000000
 19                  66.250000000000000                   2.000000000000000                  68.250000000000000                  68.250000000000000                 530.000000000000000
 20                  69.062500000000000                   0.826797284707685                  69.750000000000000                  70.250000000000000                 552.500000000000000
 21                  68.500000000000000                   0.250000000000000                  68.750000000000000                  68.750000000000000                 548.000000000000000
 22                  68.125000000000000                   1.899835519196333                  69.250000000000000                  70.250000000000000                 545.000000000000000
 23                  54.250000000000000                   9.500000000000000                  63.750000000000000                  63.750000000000000                 434.000000000000000
 24                  64.875000000000000                   1.386317063301177                  64.250000000000000                  67.250000000000000                 519.000000000000000
 25                  65.937500000000000                   1.694430213965745                  67.250000000000000                  67.250000000000000                 527.500000000000000
 26                  67.250000000000000                   0.000000000000000                  67.250000000000000                  67.250000000000000                 538.000000000000000
 27                  67.500000000000000                   0.250000000000000                  67.750000000000000                  67.750000000000000                 540.000000000000000
 28                  70.250000000000000                   0.000000000000000                  70.250000000000000                  70.250000000000000                 562.000000000000000
 29                  66.250000000000000                   1.000000000000000                  67.250000000000000                  67.250000000000000                 530.000000000000000
 30                  56.062500000000000                   8.813829686918167                  62.250000000000000                  65.250000000000000                 448.500000000000000
 31                  64.750000000000000                   7.562241731127087                  67.750000000000000                  67.750000000000000                 518.000000000000000
 32                  68.250000000000000                   0.000000000000000                  68.250000000000000                  68.250000000000000                 546.000000000000000
 33                  70.625000000000000                   0.216506350946110                  70.750000000000000                  70.750000000000000                 565.000000000000000
 34                  65.000000000000000                   1.250000000000000                  66.250000000000000                  66.250000000000000                 520.000000000000000
 35                  66.750000000000000                   1.500000000000000                  68.250000000000000                  68.250000000000000                 534.000000000000000
 36                  56.000000000000000                  11.250000000000000                  67.250000000000000                  67.250000000000000                 448.000000000000000
 37                  67.375000000000000                   0.819679815537750                  67.250000000000000                  68.750000000000000                 539.000000000000000
 38                  68.437500000000000                   1.983328956577804                  68.250000000000000                  70.750000000000000                 547.500000000000000
 39                  66.937500000000000                   1.748883572454153                  68.250000000000000                  68.250000000000000                 535.500000000000000
 40                  62.062500000000000                  10.139457270978561                  68.250000000000000                  69.250000000000000                 496.500000000000000
 41                  68.625000000000000                   1.138804197393037                  69.750000000000000                  69.750000000000000                 549.000000000000000
 42                  71.187500000000000                   0.165359456941537                  71.250000000000000                  71.250000000000000                 569.500000000000000
 43                  66.875000000000000                   1.798436821242270                  67.250000000000000                  68.250000000000000                 535.000000000000000
 44                  68.000000000000000                   3.473110997362451                  70.750000000000000                  70.750000000000000                 544.000000000000000
 45                  62.125000000000000                  10.083247244811565                  68.750000000000000                  68.750000000000000                 497.000000000000000
 46                  67.500000000000000                   2.524876234590519                  68.750000000000000                  71.750000000000000                 540.000000000000000
 47                  66.250000000000000                   0.000000000000000                  66.250000000000000                  66.250000000000000                 530.000000000000000
 48                  68.750000000000000                   0.500000000000000                  69.250000000000000                  69.250000000000000                 550.000000000000000
 49                  65.625000000000000                   2.394655507583502                  67.250000000000000                  68.250000000000000                 525.000000000000000
